2025-12-12 00:00:01 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 05:51:41 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 05:53:11 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 05:54:42 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 05:56:12 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 05:57:42 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 05:59:12 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:00:42 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:02:12 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:03:43 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:05:13 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:06:43 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:08:13 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:09:43 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:11:13 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:12:43 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:14:14 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:15:44 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:17:14 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:18:44 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:20:14 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:21:45 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:23:15 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:24:45 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:26:15 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:27:45 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:29:15 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:30:45 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:32:15 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:33:45 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:35:15 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:36:46 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:38:16 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:39:46 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:41:16 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:42:46 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:44:16 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:45:46 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:47:16 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:48:46 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:50:16 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:51:46 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:53:16 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:54:47 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:56:17 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:57:47 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 06:59:17 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 07:00:47 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 07:02:17 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 07:03:47 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 07:05:17 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 07:06:47 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 07:08:17 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
